id,path,score,ref_text,hyp_text,status,verification_status,model_used,norm_ref,norm_hyp
591,b49b428a1ccd8ba.mp3,100.0,бо голас наш даходзіў да іх адусюль і ніадкуль.,Бо голас наш даходзіў да іх адусюль і ніадкуль.,processed,correct,gemini-3-flash-preview,бо голас наш даходзіў да іх адусюль і ніадкуль,бо голас наш даходзіў да іх адусюль і ніадкуль
592,b4c1c194c572099.mp3,99.4535519125683,"І нечакана, калі нас ужо стала агортваць роспач, на даляглядзе злева ўспыхнула зіхоткая кропка.","І нечакана, калі нас ужо стала агортваць роспач, надаляглядзе злева ўспыхнула зіхоткая кропка.",processed,correct,gemini-2.5-flash,і нечакана калі нас ужо стала агортваць роспач на даляглядзе злева ўспыхнула зіхоткая кропка,і нечакана калі нас ужо стала агортваць роспач надаляглядзе злева ўспыхнула зіхоткая кропка
593,3dbafdc37564c93.mp3,100.0,"Гэта магла быць толькі пасадачная пляцоўка,","Гэта магла быць толькі пасадачная пляцоўка,",processed,correct,imported_csv,гэта магла быць толькі пасадачная пляцоўка,гэта магла быць толькі пасадачная пляцоўка
594,020e74e316f46f2.mp3,100.0,"Бурная радасць ахапіла мяне. Неры падаўся да мяне, і я пачуў, што ён спявае.","Бурная радасць ахапіла мяне. Неры падаўся да мяне, і я пачуў, што ён спявае.",processed,correct,imported_csv,бурная радасць ахапіла мяне неры падаўся да мяне і я пачуў што ён спявае,бурная радасць ахапіла мяне неры падаўся да мяне і я пачуў што ён спявае
595,3477c2443880245.mp3,100.0,"гэта мог быць толькі яе маяк, бо ўначы","Гэта мог быць толькі яе маяк, бо ўначы",processed,correct,imported_csv,гэта мог быць толькі яе маяк бо ўначы,гэта мог быць толькі яе маяк бо ўначы
596,4fbfc0d87b95304.mp3,98.18181818181819,ўся Сахара гасне і ператвараецца ў вялізны мёртвы абшар.,уся Сахара гасне і ператвараецца ў вялізны мёртвы абшар.,processed,incorrect,gemini-2.5-pro,ўся сахара гасне і ператвараецца ў вялізны мёртвы абшар,уся сахара гасне і ператвараецца ў вялізны мёртвы абшар
597,248ea86ae783b02.mp3,100.0,А тым часам агеньчык пагарэў трошкі і пагас.,А тым часам агеньчык пагарэў трошкі і пагас.,processed,correct,imported_csv,а тым часам агеньчык пагарэў трошкі і пагас,а тым часам агеньчык пагарэў трошкі і пагас
598,6b7ab229a505abb.mp3,100.0,"А мы ўзялі на яго курс, на зорку, якая была на даляглядзе і ўсяго на некалькі хвілін выглянула","А мы ўзялі на яго курс, на зорку, якая была на даляглядзе і ўсяго на некалькі хвілін выглянула",processed,correct,gemini-3-flash-preview,а мы ўзялі на яго курс на зорку якая была на даляглядзе і ўсяго на некалькі хвілін выглянула,а мы ўзялі на яго курс на зорку якая была на даляглядзе і ўсяго на некалькі хвілін выглянула
599,88c335329dba6e3.mp3,100.0,паміж хмарамі і посцілкай туману.,Паміж хмарамі і посцілкай туману.,processed,correct,gemini-2.5-flash,паміж хмарамі і посцілкай туману,паміж хмарамі і посцілкай туману
600,bf4f894d7ade447.mp3,100.0,"А потым сталі з'яўляцца іншыя агеньчыкі,",а потым сталі з'яўляцца іншыя агеньчыкі.,processed,correct,gemini-2.5-pro,а потым сталі зяўляцца іншыя агеньчыкі,а потым сталі зяўляцца іншыя агеньчыкі
601,87ea7b0e508e01a.mp3,100.0,і мы з глухой надзеяй бралі курс на кожную з гэтых іскрынак.,"І мы з глухой надзеяй бралі курс на кожную з гэтых іскрынак,",processed,correct,imported_csv,і мы з глухой надзеяй бралі курс на кожную з гэтых іскрынак,і мы з глухой надзеяй бралі курс на кожную з гэтых іскрынак
602,789894ea592aecf.mp3,99.35483870967742,"І калі агеньчык не згасаў адразу, мы падвяргалі яго жыццёва неабходнай праверцы:","І калі агенчык не згасаў адразу, мы падвяргалі яго жыццёва неабходнай праверцы.",processed,correct,gemini-2.5-flash,і калі агеньчык не згасаў адразу мы падвяргалі яго жыццёва неабходнай праверцы,і калі агенчык не згасаў адразу мы падвяргалі яго жыццёва неабходнай праверцы
603,3e188f264977a47.mp3,97.20670391061452,"бачым агонь, перадаваў Неры пасадачнай пляцоўцы ў Сіснерасе, тройчы пагасіце і запаліце маяк.","Бачым агонь, перадаваў Неры пасадачнай пляцоўцы Сісне Росе. Тройчы пагасіце і запаліце маяк.",processed,incorrect,gemini-2.5-pro,бачым агонь перадаваў неры пасадачнай пляцоўцы ў сіснерасе тройчы пагасіце і запаліце маяк,бачым агонь перадаваў неры пасадачнай пляцоўцы сісне росе тройчы пагасіце і запаліце маяк
604,94f23588fe71f77.mp3,96.7741935483871,"Сіснерас згасіў і зноў запальваў свой маяк, але ўпарты агеньчык, за якім мы назіралі, не міргаў.","ці з нерас згасіў і зноў запальваў свой маяк, але ўпарты агеньчык, за якім мы назіралі, не міргаў.",processed,correct,manual,сіснерас згасіў і зноў запальваў свой маяк але ўпарты агеньчык за якім мы назіралі не міргаў,ці з нерас згасіў і зноў запальваў свой маяк але ўпарты агеньчык за якім мы назіралі не міргаў
605,7fb73017943bae0.mp3,100.0,Непадкупная зорка.,непадкупная зорка,processed,correct,gemini-2.5-flash-lite,непадкупная зорка,непадкупная зорка
606,d7a203423877efb.mp3,100.0,"Нягледзячы на тое, што гаручае было на зыходзе, мы зноў і зноў пападаліся на залаты кручок.","Нягледзячы на тое, што гаручае было на зыходзе, мы зноў і зноў пападаліся на залаты кручок,",processed,correct,imported_csv,нягледзячы на тое што гаручае было на зыходзе мы зноў і зноў пападаліся на залаты кручок,нягледзячы на тое што гаручае было на зыходзе мы зноў і зноў пападаліся на залаты кручок
607,52c50666bf13551.mp3,100.0,"Зноў і зноў быў ён для нас сапраўдным святлом маяка,",Зноў і зноў быў ён для нас сапраўдным святлом маяка,processed,correct,imported_csv,зноў і зноў быў ён для нас сапраўдным святлом маяка,зноў і зноў быў ён для нас сапраўдным святлом маяка
608,daf251323fa249b.mp3,100.0,сапраўднай пасадачнай пляцоўкай і жыццём.,Сапраўднай пасадачнай пляцоўкай і жыццём.,processed,correct,imported_csv,сапраўднай пасадачнай пляцоўкай і жыццём,сапраўднай пасадачнай пляцоўкай і жыццём
609,28a79442d8e4eaa.mp3,100.0,Але нам зноў і зноў даводзілася мяняць зорку.,Але нам зноў і зноў даводзілася мяняць зорку.,processed,correct,imported_csv,але нам зноў і зноў даводзілася мяняць зорку,але нам зноў і зноў даводзілася мяняць зорку
610,fffc9c1ec24e6aa.mp3,100.0,"сярод сотні недасягальных планет,",Сярод сотні недасягальных планет,processed,correct,imported_csv,сярод сотні недасягальных планет,сярод сотні недасягальных планет
611,6e13fc1527dc49c.mp3,100.0,Цяпер мы адчувалі сябе блукальцамі ў міжпланетнай прасторы,Цяпер мы адчувалі сябе блукальцамі ў міжпланетнай прасторы,processed,correct,imported_csv,цяпер мы адчувалі сябе блукальцамі ў міжпланетнай прасторы,цяпер мы адчувалі сябе блукальцамі ў міжпланетнай прасторы
612,bf97086c9dfbc23.mp3,100.0,"у пошуках адной сапраўднай планеты,",у пошуках адной сапраўднай планеты,processed,correct,imported_csv,у пошуках адной сапраўднай планеты,у пошуках адной сапраўднай планеты
613,1af77b8c98e0083.mp3,100.0,"нашай планеты, той адзінай, дзе месціліся нашы звыклыя краявіды,","нашай планеты, той адзінай, дзе месціліся нашы звыклыя краявіды,",processed,correct,imported_csv,нашай планеты той адзінай дзе месціліся нашы звыклыя краявіды,нашай планеты той адзінай дзе месціліся нашы звыклыя краявіды
614,2ba982a9035ef3f.mp3,100.0,"нашы прыязныя дамы, наша пяшчота."," нашы прыязныя дамы, наша пяшчота.",processed,correct,imported_csv,нашы прыязныя дамы наша пяшчота,нашы прыязныя дамы наша пяшчота
615,afb70de3dc4fe42.mp3,100.0,Тая адзіная планета., Тая адзіная планета...,processed,correct,imported_csv,тая адзіная планета,тая адзіная планета
616,31c6e8427eda9b9.mp3,100.0,"Я раскажу вам, што прыгадалася мне тады, хоць, мажліва, гэта і падасца вам дзіцячым наівам.","Я раскажу вам, што прыгадалася мне тады, хоць, мажліва, гэта і падасца вам дзіцячым наівам.",processed,correct,gemini-3-flash-preview,я раскажу вам што прыгадалася мне тады хоць мажліва гэта і падасца вам дзіцячым наівам,я раскажу вам што прыгадалася мне тады хоць мажліва гэта і падасца вам дзіцячым наівам
617,66eb2ce652c4610.mp3,100.0,Але і ў хвіліну небяспекі застаешся чалавекам з усімі чалавечымі турботамі.,Але і ў хвіліну небяспекі застаешся чалавекам з усімі чалавечымі турботамі.,processed,correct,gemini-2.5-flash,але і ў хвіліну небяспекі застаешся чалавекам з усімі чалавечымі турботамі,але і ў хвіліну небяспекі застаешся чалавекам з усімі чалавечымі турботамі
618,55d605cfd26d0bd.mp3,100.0,"І мне хацелася піць, хацелася есці.","І мне хацелася піць, хацелася есці.",processed,correct,imported_csv,і мне хацелася піць хацелася есці,і мне хацелася піць хацелася есці
619,189e37c20eb609f.mp3,100.0,"Калі мы адшукаем Сіснерас, мы напоўнім нашы бакі гаручым і прадоўжым палёт,","Калі мы адшукаем сіснерас, мы напоўнім нашы бакі гаручым і прадоўжым палёт.",processed,correct,gemini-2.5-flash,калі мы адшукаем сіснерас мы напоўнім нашы бакі гаручым і прадоўжым палёт,калі мы адшукаем сіснерас мы напоўнім нашы бакі гаручым і прадоўжым палёт
620,785776fa0d18c36.mp3,100.0,і прахалодным досвіткам прызямлімся ў Касабланцы.,І прахалодным досвіткам прызямлімся ў Касабланцы.,processed,correct,gemini-2.5-flash,і прахалодным досвіткам прызямлімся ў касабланцы,і прахалодным досвіткам прызямлімся ў касабланцы
621,09084a888c94f24.mp3,100.0,"Канец працы. Мы, Неры і я, пойдзем у горад.","Канец працы. Мы, Неры і я пойдзем у горад.",processed,correct,gemini-2.5-flash,канец працы мы неры і я пойдзем у горад,канец працы мы неры і я пойдзем у горад
622,10a0750d25dcde3.mp3,100.0,"Там можна нагабаць невялічкія бістро, якія адчыняюцца на зары.","Там можна нагабаць невялічкія бістро, якія адчыняюцца на зары.",processed,correct,gemini-3-flash-preview,там можна нагабаць невялічкія бістро якія адчыняюцца на зары,там можна нагабаць невялічкія бістро якія адчыняюцца на зары
623,4dc1c412357ea4b.mp3,86.79245283018868,"Неры і я, мы ў поўнай бяспецы,","нярэя, мы ў поўнай бяспецы.",processed,correct,manual,неры і я мы ў поўнай бяспецы,нярэя мы ў поўнай бяспецы
624,4a64639e8f4fcb5.mp3,89.28571428571429,"пасмейваючыся з пражытай ночы,","васьмеючыся з пражытай ночы,",processed,correct,manual,пасмейваючыся з пражытай ночы,васьмеючыся з пражытай ночы
625,8dd2eb19632ab46.mp3,100.0,сядзем там за столік і закажам цёплыя булачкі і каву з малаком.,Сядзем там за столік і закажам цёплыя булачкі і каву з малаком.,processed,correct,gemini-2.5-flash-lite,сядзем там за столік і закажам цёплыя булачкі і каву з малаком,сядзем там за столік і закажам цёплыя булачкі і каву з малаком
626,72afbbed3c99aa7.mp3,95.34883720930233,Мы з Неры прымем гэты ранішні дарунак жыцця.,Мы з міры прымем гэты ранішні дарунак жыцця.,processed,correct,manual,мы з неры прымем гэты ранішні дарунак жыцця,мы з міры прымем гэты ранішні дарунак жыцця
627,a4252d955849bb2.mp3,100.0,"Гэтак старая сялянка дасягае свайго бога праз маляваны абразок,",Гэтак старая сялянка дасягае свайго бога праз маляваны абразок.,processed,correct,imported_csv,гэтак старая сялянка дасягае свайго бога праз маляваны абразок,гэтак старая сялянка дасягае свайго бога праз маляваны абразок
628,22c8d83a25f790b.mp3,100.0,"наіўны медальён, ружанец."," наіўны медальён, ружанец.",processed,correct,imported_csv,наіўны медальён ружанец,наіўны медальён ружанец
629,b3ac5f261276711.mp3,100.0,"Нам трэба размаўляць самай звычайнай мовай,",Нам трэба размаўляць самай звычайнай мовай.,processed,correct,imported_csv,нам трэба размаўляць самай звычайнай мовай,нам трэба размаўляць самай звычайнай мовай
630,847186035aadedf.mp3,100.0,калі мы хочам быць пачуты сваімі.,Калі мы хочам быць пачуты сваімі.,processed,correct,imported_csv,калі мы хочам быць пачуты сваімі,калі мы хочам быць пачуты сваімі
631,b8ca7e713e2d18c.mp3,100.0,"у гэтай сумесі малака, кавы і хлеба,",У гэтай сумесі малака кавы і хлеба,processed,correct,imported_csv,у гэтай сумесі малака кавы і хлеба,у гэтай сумесі малака кавы і хлеба
632,0781534798b39a0.mp3,100.0,"Уся радасць жыцця сканцэнтравалася для мяне ў гэтым першым духмяным гарачым глытку,","Уся радасць жыцця сканцэнтравалася для мяне ў гэтым першым духмяным, гарачым глытку.",processed,correct,imported_csv,уся радасць жыцця сканцэнтравалася для мяне ў гэтым першым духмяным гарачым глытку,уся радасць жыцця сканцэнтравалася для мяне ў гэтым першым духмяным гарачым глытку
633,a6b9a7ad59b1592.mp3,100.0,"праз якую прычашчаешся да спакойных лугоў,",Праз якую прычашчаешся да спакойных лугоў.,processed,correct,imported_csv,праз якую прычашчаешся да спакойных лугоў,праз якую прычашчаешся да спакойных лугоў
634,50009dd30cb4b46.mp3,100.0,"экзатычных плантацый і жніўных палёў,",Экзатычных плантацый і жніўных палёў.,processed,correct,imported_csv,экзатычных плантацый і жніўных палёў,экзатычных плантацый і жніўных палёў
635,8abf5ec1ca75a0f.mp3,100.0,"Сярод гэтай процьмы зорак мела,",Сярод гэтай процьмы зорак мела,processed,correct,imported_csv,сярод гэтай процьмы зорак мела,сярод гэтай процьмы зорак мела
636,b3a6b8832fe4e52.mp3,100.0,праз якую прычашчаешся да ўсёй зямлі.,Праз якую прычашчаешся да ўсёй зямлі.,processed,correct,imported_csv,праз якую прычашчаешся да ўсёй зямлі,праз якую прычашчаешся да ўсёй зямлі
637,e5a5777f4c19ac5.mp3,100.0,"ну, мелася ж недзе тая адна адзіная, якая, каб стаць блізкай нам,","Ну мелася ж недзе тая адна адзіная, якая каб стаць блізкай нам,",processed,correct,imported_csv,ну мелася ж недзе тая адна адзіная якая каб стаць блізкай нам,ну мелася ж недзе тая адна адзіная якая каб стаць блізкай нам
638,5c57638b8853af5.mp3,100.0,прыгатавала б нам на снеданне гэтую духмяную філіжанку.,прыгатавала б нам на снеданне гэтую духмяную філіжанку,processed,correct,gemini-2.5-flash-lite,прыгатавала б нам на снеданне гэтую духмяную філіжанку,прыгатавала б нам на снеданне гэтую духмяную філіжанку
639,fa906bc9477eb39.mp3,97.40259740259741,Але неадольныя вёрсты праляглі паміж нашай машынай і гэтай населенай планетай.,"О, ленеадольныя вёрсты праляглі паміж нашай машынай і гэтай населенай планетай.",processed,incorrect,gemini-2.5-pro,але неадольныя вёрсты праляглі паміж нашай машынай і гэтай населенай планетай,о ленеадольныя вёрсты праляглі паміж нашай машынай і гэтай населенай планетай
640,354c4d5193bc558.mp3,100.0,"Усе скарбы свету месціліся ў пылінцы, згубленай у сузор'ях.","Усе скарбы свету месціліся ў пылінцы, згубленай у сузор'ях.",processed,correct,imported_csv,усе скарбы свету месціліся ў пылінцы згубленай у сузорях,усе скарбы свету месціліся ў пылінцы згубленай у сузорях
641,0054d0db1376bb7.mp3,100.0,Раптам ён пхнуў мяне кулаком у плячо.,Раптам ён пхнуў мяне кулаком у плячо.,processed,correct,imported_csv,раптам ён пхнуў мяне кулаком у плячо,раптам ён пхнуў мяне кулаком у плячо
642,82c0ac582e961fd.mp3,100.0,"І астролаг Неры, які сіліўся распазнаць яе, ўсё заклінаў і заклінаў зоры.",і астролаг неры які сіліўся распазнаць яе ўсё заклінаў і заклінаў зоры,processed,correct,imported_csv,і астролаг неры які сіліўся распазнаць яе ўсё заклінаў і заклінаў зоры,і астролаг неры які сіліўся распазнаць яе ўсё заклінаў і заклінаў зоры
643,67b0db49520440d.mp3,100.0,"На паперцы, пра якую папярэдзіў гэты тумак, я прачытаў: усё добра, я атрымаў цудоўную вестку.","На паперцы, пра якую папярэдзіў гэты тумак, я прачытаў: Усё добра, я атрымаў цудоўную вестку.",processed,correct,imported_csv,на паперцы пра якую папярэдзіў гэты тумак я прачытаў усё добра я атрымаў цудоўную вестку,на паперцы пра якую папярэдзіў гэты тумак я прачытаў усё добра я атрымаў цудоўную вестку
644,5de71e08152a4d6.mp3,98.1651376146789,"І я з трапятаннем сэрца чакаў, пакуль ён пісаў мне тыя паўдзясятка слоў, што павінны былі стаць нашым паратункам.","Я з трапятаннем сэрца чакаў, пакуль ён пісаў мне тыя паўдзесятка слоў, што павінны былі стаць нашым паратункам.",processed,incorrect,gemini-2.5-pro,і я з трапятаннем сэрца чакаў пакуль ён пісаў мне тыя паўдзясятка слоў што павінны былі стаць нашым паратункам,я з трапятаннем сэрца чакаў пакуль ён пісаў мне тыя паўдзесятка слоў што павінны былі стаць нашым паратункам
645,c843921d03f0f52.mp3,100.0,"Ён зыходзіў з Касабланкі, якую мы пакінулі напярэдадні вечарам.","Ён зыходзіў з касабланкі, якую мы пакінулі напярэдадні вечарам.",processed,correct,gemini-2.5-flash-lite,ён зыходзіў з касабланкі якую мы пакінулі напярэдадні вечарам,ён зыходзіў з касабланкі якую мы пакінулі напярэдадні вечарам
646,ccae74147366240.mp3,100.0,Нарэшце я атрымаў яго гэты дар неба.,Нарэшце я атрымаў яго гэты... дар неба.,processed,correct,imported_csv,нарэшце я атрымаў яго гэты дар неба,нарэшце я атрымаў яго гэты дар неба
647,9ee0e28a0379f52.mp3,100.0,"Не перададзены своечасова, ён нечакана дагнаў нас,","Не перададзены своечасова, ён нечакана дагнаў нас.",processed,correct,imported_csv,не перададзены своечасова ён нечакана дагнаў нас,не перададзены своечасова ён нечакана дагнаў нас
648,720c55950d54bb4.mp3,98.79518072289156,"заблуканых у моры паміж туманам і хмарамі,",заблуканых у моры паміж туманамі і хмарамі.,processed,incorrect,gemini-2.5-pro,заблуканых у моры паміж туманам і хмарамі,заблуканых у моры паміж туманамі і хмарамі
649,b42bccd50991805.mp3,100.0,праз дзве тысячы кіламетраў.,Праз дзве тысячы кіламетраў.,processed,correct,imported_csv,праз дзве тысячы кіламетраў,праз дзве тысячы кіламетраў
650,ee12fc8e1da5843.mp3,100.0,"Пасланне зыходзіла ад дзяржаўнага кантралёра аэрапорту ў Касабланцы,",Пасланне зыходзіла ад дзяржаўнага кантралёра аэрапорту ў Касабланцы.,processed,correct,gemini-2.5-flash,пасланне зыходзіла ад дзяржаўнага кантралёра аэрапорту ў касабланцы,пасланне зыходзіла ад дзяржаўнага кантралёра аэрапорту ў касабланцы
651,245ce9e60b4ddeb.mp3,93.93939393939394,"і я прачытаў: Месье дэ Сент-Экзюперы,",Я прачытаў месье Дэ Сэнт-Экзюперы.,processed,correct,manual,і я прачытаў месье дэ сентэкзюперы,я прачытаў месье дэ сэнтэкзюперы
652,66642ba23da8230.mp3,100.0,я вымушаны прасіць Парыж накласці на вас пагнанне.,Я вымушаны прасіць Парыж накласці на вас пагнанне,processed,correct,gemini-2.5-flash-lite,я вымушаны прасіць парыж накласці на вас пагнанне,я вымушаны прасіць парыж накласці на вас пагнанне
653,ec7f3ee1cee9566.mp3,93.44262295081968,Пры вылеце з Касабланкі вы развярнуліся занадта блізка ад ангараў.,Пры вылеце з Касабланкі вы развярнуліся занадта блізка ад,processed,incorrect,manual,пры вылеце з касабланкі вы развярнуліся занадта блізка ад ангараў,пры вылеце з касабланкі вы развярнуліся занадта блізка ад
654,fcee23e84aa211e.mp3,94.01709401709401,"Гэта было праўда, я развярнуўся занадта блізка ад ангараў.","гараў. Гэта было праўда, я развярнуўся занадта блізка ад ангара.",processed,incorrect,gemini-2.5-pro,гэта было праўда я развярнуўся занадта блізка ад ангараў,гараў гэта было праўда я развярнуўся занадта блізка ад ангара
655,f573aafbc77938a.mp3,100.0,"Праўдай было і тое, што гэты чалавек з раздражненнем выконваў свае абавязкі.","Праўдай было і тое, што гэты чалавек з раздражненнем выконваў свае абавязкі.",processed,correct,imported_csv,праўдай было і тое што гэты чалавек з раздражненнем выконваў свае абавязкі,праўдай было і тое што гэты чалавек з раздражненнем выконваў свае абавязкі
656,87e5ce14e8f5c47.mp3,100.0,У канторы аэрапорта я пакорліва выслухаў бы гэты папрок.,У канторы аэрапорта я пакорліва выслухаў бы гэты папрок.,processed,correct,imported_csv,у канторы аэрапорта я пакорліва выслухаў бы гэты папрок,у канторы аэрапорта я пакорліва выслухаў бы гэты папрок
657,81dd4c7fa484ca7.mp3,100.0,"Але там, дзе ён дапяў нас, ён быў не да месца.","Але там, дзе ён дапяў нас, ён быў не да месца.",processed,correct,imported_csv,але там дзе ён дапяў нас ён быў не да месца,але там дзе ён дапяў нас ён быў не да месца
658,ce24ccbafe3cc4d.mp3,100.0,"Недарэчна прагучаў ён сярод гэтых адзінокіх зор,",Недарэчна прагучаў ён сярод гэтых адзінокіх зор.,processed,correct,imported_csv,недарэчна прагучаў ён сярод гэтых адзінокіх зор,недарэчна прагучаў ён сярод гэтых адзінокіх зор
659,24eafefcaffb216.mp3,100.0,"над гэтым лежбішчам туману над морам, якое дыхала пагрозай.","над гэтым лежбішчам туману над морам, якое дыхала пагрозай.",processed,correct,imported_csv,над гэтым лежбішчам туману над морам якое дыхала пагрозай,над гэтым лежбішчам туману над морам якое дыхала пагрозай
660,5c7e8bb41f9fad6.mp3,100.0,"Нам былі ўручаны нашы ўласныя лёсы, лёс пошты і лёс нашай машыны.","нам былі ўручаны нашы ўласныя лёсы, лёс пошты і лёс нашай машыны.",processed,correct,gemini-2.5-flash,нам былі ўручаны нашы ўласныя лёсы лёс пошты і лёс нашай машыны,нам былі ўручаны нашы ўласныя лёсы лёс пошты і лёс нашай машыны
661,8d0c800315e18ef.mp3,100.0,Тут гаспадарамі былі мы.,Тут гаспадарамі былі мы.,processed,correct,imported_csv,тут гаспадарамі былі мы,тут гаспадарамі былі мы
662,ee32e42ab348aab.mp3,98.88888888888889,"Мы ледзь выкручваліся, каб выжыць, а гэты чалавек вывяргаў на нас сваю драбязную злапомнасць.","Мы ледзь выкручваліся, каб выжыць, а гэты чалавек вывяргаў на нас сваю дробязную злапомнасць.",processed,incorrect,gemini-2.5-pro,мы ледзь выкручваліся каб выжыць а гэты чалавек вывяргаў на нас сваю драбязную злапомнасць,мы ледзь выкручваліся каб выжыць а гэты чалавек вывяргаў на нас сваю дробязную злапомнасць
663,09e9dd4f7427457.mp3,94.8051948051948,"Але замест таго, каб абурыцца, мы з Неры адчулі неспадзяваную, бязмежную радасць.","але замест таго, каб абурыцца, мы з яе рэч чулі неспадзяваную, бязмежную радасць.",processed,correct,manual,але замест таго каб абурыцца мы з неры адчулі неспадзяваную бязмежную радасць,але замест таго каб абурыцца мы з яе рэч чулі неспадзяваную бязмежную радасць
664,a94ad75fb46a303.mp3,100.0,Ён памог зрабіць нам гэтае адкрыццё.,Ён памог зрабіць нам гэтае адкрыццё,processed,correct,gemini-2.5-flash-lite,ён памог зрабіць нам гэтае адкрыццё,ён памог зрабіць нам гэтае адкрыццё
665,6d96786e3383413.mp3,100.0,"Значыць, ён, гэты капрал, так і не заўважыў на нашых рукавах нашывак,","Значыць, ён, гэты капрал, так і не заўважыў на нашых рукавах нашывак.",processed,correct,imported_csv,значыць ён гэты капрал так і не заўважыў на нашых рукавах нашывак,значыць ён гэты капрал так і не заўважыў на нашых рукавах нашывак
666,a4aa7e592b840f3.mp3,98.7012987012987,"так і не заўважыў, што мы цяпер капітаны.","так і не заўважыў, што мы цяпер капітан.",processed,incorrect,gemini-2.5-pro,так і не заўважыў што мы цяпер капітаны,так і не заўважыў што мы цяпер капітан
667,6ab858fbeb72176.mp3,88.13559322033898,"Ён урываўся ў нашу замроеннасць,",Ён урываўся ў нашу замроеную,processed,incorrect,manual,ён урываўся ў нашу замроеннасць,ён урываўся ў нашу замроеную
668,c5036ba80e88121.mp3,98.73417721518987,калі мы ў трапёнак карагодзілі недзе ля Вялікай Мядзведзіцы ці ў сузор'і Стральца.,"калі мы ўтрапёна карагодзілі недзе ля Вялікай Мядзведзіцы, ці ў сузор'і Стральца.",processed,incorrect,gemini-2.5-pro,калі мы ў трапёнак карагодзілі недзе ля вялікай мядзведзіцы ці ў сузорі стральца,калі мы ўтрапёна карагодзілі недзе ля вялікай мядзведзіцы ці ў сузорі стральца
669,ab32aa46bba7c29.mp3,99.23664122137404,"І адзіным, што яшчэ здольна было ўсхваляваць нас у нашым становішчы,","і адзіным, што яшчэ здольн было ўсхваляваць нас у нашым становішчы",processed,correct,gemini-2.5-flash-lite,і адзіным што яшчэ здольна было ўсхваляваць нас у нашым становішчы,і адзіным што яшчэ здольн было ўсхваляваць нас у нашым становішчы
670,eb2f2ff06837771.mp3,100.0,"Абавязак планеты, з якой падаў голас гэты чалавек,","Абавязак планеты, з якой падаў голас гэты чалавек",processed,correct,gemini-2.5-flash-lite,абавязак планеты з якой падаў голас гэты чалавек,абавязак планеты з якой падаў голас гэты чалавек
671,35af38474028ca6.mp3,100.0,магла быць хіба толькі гэтая здрада поўні.,магла быць хіба толькі гэтая здрада поўні,processed,correct,gemini-2.5-flash-lite,магла быць хіба толькі гэтая здрада поўні,магла быць хіба толькі гэтая здрада поўні
672,3225fac5d21797b.mp3,96.96969696969697,безумоўны і адзіны абавязак яе быў,безумоўны адзіны абавязак яе быў.,processed,incorrect,gemini-2.5-pro,безумоўны і адзіны абавязак яе быў,безумоўны адзіны абавязак яе быў
673,cdb1e8ecd45100b.mp3,100.0,паведаміць нам дакладныя дадзеныя для вылічэння нашага месцазнаходжання,паведаміць нам дакладныя дадзеныя для вылічэння нашага месцазнаходжання,processed,correct,imported_csv,паведаміць нам дакладныя дадзеныя для вылічэння нашага месцазнаходжання,паведаміць нам дакладныя дадзеныя для вылічэння нашага месцазнаходжання
674,0eeb98c89853d70.mp3,100.0,А пра ўсё астатняе ёй бы пакуль памаўчаць.,А пра ўсё астатняе ёй бы пакуль памаўчаць.,processed,correct,imported_csv,а пра ўсё астатняе ёй бы пакуль памаўчаць,а пра ўсё астатняе ёй бы пакуль памаўчаць
675,b6ac9f7ad459a64.mp3,100.0,сярод зор. А дадзеныя гэтыя аказаліся памылковыя.,"Сярод зор, а дадзеныя гэтыя аказаліся памылковыя.",processed,correct,imported_csv,сярод зор а дадзеныя гэтыя аказаліся памылковыя,сярод зор а дадзеныя гэтыя аказаліся памылковыя
676,8d19ed0c8d34b13.mp3,99.41520467836258,"І Неры напісаў мне: Замест таго, каб займацца глупствам, лепей прывялі б нас куды-небудзь.","І не ры напісаў мне: Замест таго, каб займацца глупствам, лепей прывялі б нас куды-небудзь.",processed,correct,gemini-2.5-flash,і неры напісаў мне замест таго каб займацца глупствам лепей прывялі б нас кудынебудзь,і не ры напісаў мне замест таго каб займацца глупствам лепей прывялі б нас кудынебудзь
677,4a6af902e89f92a.mp3,92.0,"Яны азначала для яго ўсе народы зямлі з іхнімі ўрадамі,",яны азначала для яго ўсе народы зямлі з іхнімі,processed,incorrect,gemini-2.5-pro,яны азначала для яго ўсе народы зямлі з іхнімі ўрадамі,яны азначала для яго ўсе народы зямлі з іхнімі
678,e59693fb81908f4.mp3,88.57142857142857,"сенатамі, арміямі і імператарамі.","урадамі, сенатамі, арміямі і імператарамі.",processed,incorrect,gemini-2.5-pro,сенатамі арміямі і імператарамі,урадамі сенатамі арміямі і імператарамі
679,714eceddf6b5571.mp3,100.0,"І перачытваючы паведамленне гэтага недарэкі,","І, перачытваючы паведамленне гэтага недарэкі,",processed,correct,imported_csv,і перачытваючы паведамленне гэтага недарэкі,і перачытваючы паведамленне гэтага недарэкі
680,764115359193568.mp3,100.0,"які намерваўся расправіцца з намі,",які намерваўся расправіцца з намі.,processed,correct,imported_csv,які намерваўся расправіцца з намі,які намерваўся расправіцца з намі
681,6243d6ee07dc665.mp3,100.0,мы павярнулі на Меркурый.,Мы павярнулі на Меркурый.,processed,correct,gemini-2.5-flash,мы павярнулі на меркурый,мы павярнулі на меркурый
